Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\EagleDiagnostics.csproj,,,Newtonsoft.Json 13.0.3,,,,,"Newtonsoft.Json, 13.0.3  Recommendation:  Remove Newtonsoft.Json, and replace with new package Newtonsoft.Json 13.0.4"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\EagleDiagnostics.csproj,,,,,,,,Current target framework: net6.0-windows Recommended target framework: net10.0-windows
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\Properties\Resources.Designer.cs,76,12,T:System.Drawing.Bitmap,,,,,"get {                 object obj = ResourceManager.GetObject(""LoxBg"", resourceCulture);                 return ((System.Drawing.Bitmap)(obj));             }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\Properties\Resources.Designer.cs,75,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap LoxBg
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\Properties\Resources.Designer.cs,66,12,T:System.Drawing.Icon,,,,,"get {                 object obj = ResourceManager.GetObject(""LogoEagle"", resourceCulture);                 return ((System.Drawing.Icon)(obj));             }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\Properties\Resources.Designer.cs,65,8,T:System.Drawing.Icon,,,,,internal static System.Drawing.Icon LogoEagle
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\Properties\Settings.Designer.cs,15,74,M:System.Configuration.ApplicationSettingsBase.#ctor,,,,,ApplicationSettingsBase
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\Properties\Settings.Designer.cs,15,74,T:System.Configuration.ApplicationSettingsBase,,,,,ApplicationSettingsBase
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\obj\Debug\net10.0-windows\System.Windows.Forms.Analyzers.CSharp\System.Windows.Forms.Generators.ApplicationConfigurationGenerator\ApplicationConfiguration.g.cs,26,12,T:System.Windows.Forms.HighDpiMode,,,,,global::System.Windows.Forms.Application.SetHighDpiMode(HighDpiMode.SystemAware);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\obj\Debug\net10.0-windows\System.Windows.Forms.Analyzers.CSharp\System.Windows.Forms.Generators.ApplicationConfigurationGenerator\ApplicationConfiguration.g.cs,26,12,T:System.Windows.Forms.HighDpiMode,,,,,global::System.Windows.Forms.Application.SetHighDpiMode(HighDpiMode.SystemAware);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\obj\Debug\net10.0-windows\System.Windows.Forms.Analyzers.CSharp\System.Windows.Forms.Generators.ApplicationConfigurationGenerator\ApplicationConfiguration.g.cs,26,12,F:System.Windows.Forms.HighDpiMode.SystemAware,,,,,global::System.Windows.Forms.Application.SetHighDpiMode(HighDpiMode.SystemAware);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\obj\Debug\net10.0-windows\System.Windows.Forms.Analyzers.CSharp\System.Windows.Forms.Generators.ApplicationConfigurationGenerator\ApplicationConfiguration.g.cs,26,12,T:System.Windows.Forms.Application,,,,,global::System.Windows.Forms.Application.SetHighDpiMode(HighDpiMode.SystemAware);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\obj\Debug\net10.0-windows\System.Windows.Forms.Analyzers.CSharp\System.Windows.Forms.Generators.ApplicationConfigurationGenerator\ApplicationConfiguration.g.cs,26,12,M:System.Windows.Forms.Application.SetHighDpiMode(System.Windows.Forms.HighDpiMode),,,,,global::System.Windows.Forms.Application.SetHighDpiMode(HighDpiMode.SystemAware);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\obj\Debug\net10.0-windows\System.Windows.Forms.Analyzers.CSharp\System.Windows.Forms.Generators.ApplicationConfigurationGenerator\ApplicationConfiguration.g.cs,25,12,T:System.Windows.Forms.Application,,,,,global::System.Windows.Forms.Application.SetCompatibleTextRenderingDefault(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\obj\Debug\net10.0-windows\System.Windows.Forms.Analyzers.CSharp\System.Windows.Forms.Generators.ApplicationConfigurationGenerator\ApplicationConfiguration.g.cs,25,12,M:System.Windows.Forms.Application.SetCompatibleTextRenderingDefault(System.Boolean),,,,,global::System.Windows.Forms.Application.SetCompatibleTextRenderingDefault(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\obj\Debug\net10.0-windows\System.Windows.Forms.Analyzers.CSharp\System.Windows.Forms.Generators.ApplicationConfigurationGenerator\ApplicationConfiguration.g.cs,24,12,T:System.Windows.Forms.Application,,,,,global::System.Windows.Forms.Application.EnableVisualStyles();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\obj\Debug\net10.0-windows\System.Windows.Forms.Analyzers.CSharp\System.Windows.Forms.Generators.ApplicationConfigurationGenerator\ApplicationConfiguration.g.cs,24,12,M:System.Windows.Forms.Application.EnableVisualStyles,,,,,global::System.Windows.Forms.Application.EnableVisualStyles();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\Program.cs,13,12,T:System.Windows.Forms.Application,,,,,Application.Run(new MainWindow());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\Program.cs,13,12,M:System.Windows.Forms.Application.Run(System.Windows.Forms.Form),,,,,Application.Run(new MainWindow());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,346,12,M:System.Windows.Forms.Control.Show,,,,,b.Show();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,345,12,T:System.Windows.Forms.TextBox,,,,,"Form b = new NFCPlot($""{httpPrefix}{finalHost}"", deviceSN, userTextBox.Text, pwTextBox.Text);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,345,12,P:System.Windows.Forms.TextBox.Text,,,,,"Form b = new NFCPlot($""{httpPrefix}{finalHost}"", deviceSN, userTextBox.Text, pwTextBox.Text);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,345,12,T:System.Windows.Forms.TextBox,,,,,"Form b = new NFCPlot($""{httpPrefix}{finalHost}"", deviceSN, userTextBox.Text, pwTextBox.Text);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,345,12,P:System.Windows.Forms.TextBox.Text,,,,,"Form b = new NFCPlot($""{httpPrefix}{finalHost}"", deviceSN, userTextBox.Text, pwTextBox.Text);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,339,12,T:System.Windows.Forms.RichTextBox,,,,,logger.ScrollToCaret();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,339,12,M:System.Windows.Forms.TextBoxBase.ScrollToCaret,,,,,logger.ScrollToCaret();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,337,12,T:System.Windows.Forms.RichTextBox,,,,,logger.SelectionStart = logger.Text.Length;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,337,12,P:System.Windows.Forms.RichTextBox.Text,,,,,logger.SelectionStart = logger.Text.Length;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,337,12,T:System.Windows.Forms.RichTextBox,,,,,logger.SelectionStart = logger.Text.Length;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,337,12,P:System.Windows.Forms.TextBoxBase.SelectionStart,,,,,logger.SelectionStart = logger.Text.Length;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,332,12,T:System.Windows.Forms.RichTextBox,,,,,"SendWebServiceRequest($""{httpPrefix}{finalHost}/dev/sys/wsdevice/{deviceSN}/Reboot"", login, logger);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,325,20,T:System.Windows.Forms.RichTextBox,,,,,"SendWebServiceRequest($""{httpPrefix}{finalHost}/dev/sys/wsdevice/{deviceSN}/{command}/{shellVar.Key}/{shellVar.Value}"", login, logger);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,320,20,T:System.Windows.Forms.RichTextBox,,,,,"SendWebServiceRequest($""{httpPrefix}{finalHost}/dev/sys/wsdevice/{deviceSN}/{command}/{shellVar.Key}"", login, logger);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,310,17,T:System.Windows.Forms.RadioButton,,,,,"if (rBStore.Checked) SendWebservices(""store"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,310,17,P:System.Windows.Forms.RadioButton.Checked,,,,,"if (rBStore.Checked) SendWebservices(""store"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,309,17,T:System.Windows.Forms.RadioButton,,,,,"if (rBSet.Checked) SendWebservices(""set"");              else if (rBStore.Checked) SendWebservices(""store"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,309,17,P:System.Windows.Forms.RadioButton.Checked,,,,,"if (rBSet.Checked) SendWebservices(""set"");              else if (rBStore.Checked) SendWebservices(""store"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,308,12,T:System.Windows.Forms.RadioButton,,,,,"if (rBErase.Checked) SendWebservices(""erase"");              else if (rBSet.Checked) SendWebservices(""set"");              else if (rBStore.Checked) SendWebservices(""store"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,308,12,P:System.Windows.Forms.RadioButton.Checked,,,,,"if (rBErase.Checked) SendWebservices(""erase"");              else if (rBSet.Checked) SendWebservices(""set"");              else if (rBStore.Checked) SendWebservices(""store"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,307,12,T:System.Windows.Forms.Panel,,,,,"UpdateValuePairsFromPanel(panel, shellVarValuePairs);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,282,8,T:System.Windows.Forms.Control,,,,,"static void UpdateValuePairsFromPanel(Control panel, Dictionary<string, string> shellVarValuePairs)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,299,24,P:System.Windows.Forms.TextBox.Text,,,,,string value = textBox.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,292,20,P:System.Windows.Forms.Control.Location,,,,,TextBox? textBox = panel.Controls                          .OfType<TextBox>()                          .FirstOrDefault(tb => tb.Location.X == label.Location.X + label.Width + 20 && tb.Location.Y == label.Location.Y);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,292,20,P:System.Windows.Forms.Control.Location,,,,,TextBox? textBox = panel.Controls                          .OfType<TextBox>()                          .FirstOrDefault(tb => tb.Location.X == label.Location.X + label.Width + 20 && tb.Location.Y == label.Location.Y);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,292,20,P:System.Windows.Forms.Control.Width,,,,,TextBox? textBox = panel.Controls                          .OfType<TextBox>()                          .FirstOrDefault(tb => tb.Location.X == label.Location.X + label.Width + 20 && tb.Location.Y == label.Location.Y);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,292,20,P:System.Windows.Forms.Control.Location,,,,,TextBox? textBox = panel.Controls                          .OfType<TextBox>()                          .FirstOrDefault(tb => tb.Location.X == label.Location.X + label.Width + 20 && tb.Location.Y == label.Location.Y);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,292,20,P:System.Windows.Forms.Control.Location,,,,,TextBox? textBox = panel.Controls                          .OfType<TextBox>()                          .FirstOrDefault(tb => tb.Location.X == label.Location.X + label.Width + 20 && tb.Location.Y == label.Location.Y);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,292,20,T:System.Windows.Forms.Control.ControlCollection,,,,,TextBox? textBox = panel.Controls                          .OfType<TextBox>()                          .FirstOrDefault(tb => tb.Location.X == label.Location.X + label.Width + 20 && tb.Location.Y == label.Location.Y);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,292,20,P:System.Windows.Forms.Control.Controls,,,,,TextBox? textBox = panel.Controls                          .OfType<TextBox>()                          .FirstOrDefault(tb => tb.Location.X == label.Location.X + label.Width + 20 && tb.Location.Y == label.Location.Y);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,292,20,T:System.Windows.Forms.TextBox,,,,,TextBox? textBox = panel.Controls                          .OfType<TextBox>()                          .FirstOrDefault(tb => tb.Location.X == label.Location.X + label.Width + 20 && tb.Location.Y == label.Location.Y);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,289,20,P:System.Windows.Forms.Label.Text,,,,,string shellVar = label.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,284,12,T:System.Windows.Forms.Control.ControlCollection,,,,,foreach (Control control in panel.Controls)              {                  if (control is Label label)                  {                      // Check if this control is a Label (represents a ShellVar)                      string shellVar = label.Text;                        // Find the corresponding TextBox control (nullable)                      TextBox? textBox = panel.Controls                          .OfType<TextBox>()                          .FirstOrDefault(tb => tb.Location.X == label.Location.X + label.Width + 20 && tb.Location.Y == label.Location.Y);                        if (textBox != null)                      {                          // Update the value pair in the dictionary                          string value = textBox.Text;                          shellVarValuePairs[shellVar] = value;                      }                  }              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,284,12,P:System.Windows.Forms.Control.Controls,,,,,foreach (Control control in panel.Controls)              {                  if (control is Label label)                  {                      // Check if this control is a Label (represents a ShellVar)                      string shellVar = label.Text;                        // Find the corresponding TextBox control (nullable)                      TextBox? textBox = panel.Controls                          .OfType<TextBox>()                          .FirstOrDefault(tb => tb.Location.X == label.Location.X + label.Width + 20 && tb.Location.Y == label.Location.Y);                        if (textBox != null)                      {                          // Update the value pair in the dictionary                          string value = textBox.Text;                          shellVarValuePairs[shellVar] = value;                      }                  }              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,277,16,T:System.Windows.Forms.MessageBox,,,,,"MessageBox.Show(""Error parsing XML: "" + ex.Message);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,277,16,T:System.Windows.Forms.DialogResult,,,,,"MessageBox.Show(""Error parsing XML: "" + ex.Message);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,277,16,M:System.Windows.Forms.MessageBox.Show(System.String),,,,,"MessageBox.Show(""Error parsing XML: "" + ex.Message);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,206,16,T:System.Uri,,,,,return response.Headers.Location.OriginalString;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,204,12,T:System.Uri,,,,,if (response.Headers.Location != null)              {                  return response.Headers.Location.OriginalString;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,155,8,T:System.Windows.Forms.Control,,,,,"public static string SendWebServiceRequest(string url, string accessToken, Control logger)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,168,16,P:System.Windows.Forms.Control.Text,,,,,logger.Text += xmlContent;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,167,16,T:System.Net.Http.HttpContent,,,,,string xmlContent = response.Content.ReadAsStringAsync().Result;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,163,12,P:System.Windows.Forms.Control.Text,,,,,"logger.Text += response.StatusCode + ""\r\n"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,160,12,P:System.Windows.Forms.Control.Text,,,,,"logger.Text += ""Sending request: "" + url + ""\r\n"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,147,16,T:System.Uri,,,,,Uri uri = new(url);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,147,16,M:System.Uri.#ctor(System.String),,,,,Uri uri = new(url);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,115,8,T:System.Windows.Forms.Control,,,,,"static async Task CreateTable(List<string> shellVars, Control panel, Control logger)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,115,8,T:System.Windows.Forms.Control,,,,,"static async Task CreateTable(List<string> shellVars, Control panel, Control logger)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,137,39,P:System.Windows.Forms.Control.Width,,,,,x += label.Width + textBox.Width + 40;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,137,39,P:System.Windows.Forms.Control.Width,,,,,x += label.Width + textBox.Width + 40;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,136,16,T:System.Windows.Forms.Control.ControlCollection,,,,,panel.Controls.Add(textBox);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,136,16,P:System.Windows.Forms.Control.Controls,,,,,panel.Controls.Add(textBox);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,136,16,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,panel.Controls.Add(textBox);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,135,16,T:System.Windows.Forms.Control.ControlCollection,,,,,panel.Controls.Add(label);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,135,16,P:System.Windows.Forms.Control.Controls,,,,,panel.Controls.Add(label);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,135,16,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,panel.Controls.Add(label);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,127,16,P:System.Windows.Forms.Control.Width,,,,,"TextBox textBox = new()                  {                        Text = $""{SendWebServiceRequest(url, login, logger)}"",                      Location = new Point(x + label.Width + 20, y)                    };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,127,16,P:System.Windows.Forms.Control.Location,,,,,"TextBox textBox = new()                  {                        Text = $""{SendWebServiceRequest(url, login, logger)}"",                      Location = new Point(x + label.Width + 20, y)                    };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,127,16,P:System.Windows.Forms.TextBox.Text,,,,,"TextBox textBox = new()                  {                        Text = $""{SendWebServiceRequest(url, login, logger)}"",                      Location = new Point(x + label.Width + 20, y)                    };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,127,16,T:System.Windows.Forms.TextBox,,,,,"TextBox textBox = new()                  {                        Text = $""{SendWebServiceRequest(url, login, logger)}"",                      Location = new Point(x + label.Width + 20, y)                    };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,127,16,M:System.Windows.Forms.TextBox.#ctor,,,,,"TextBox textBox = new()                  {                        Text = $""{SendWebServiceRequest(url, login, logger)}"",                      Location = new Point(x + label.Width + 20, y)                    };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,121,16,P:System.Windows.Forms.Control.Location,,,,,"Label label = new()                  {                      Text = shellVar,                      Location = new Point(x, y)                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,121,16,P:System.Windows.Forms.Label.Text,,,,,"Label label = new()                  {                      Text = shellVar,                      Location = new Point(x, y)                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,121,16,T:System.Windows.Forms.Label,,,,,"Label label = new()                  {                      Text = shellVar,                      Location = new Point(x, y)                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,121,16,M:System.Windows.Forms.Label.#ctor,,,,,"Label label = new()                  {                      Text = shellVar,                      Location = new Point(x, y)                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,102,20,T:System.Windows.Forms.RichTextBox,,,,,"await CreateTable(shellVars, panel, logger);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,102,20,T:System.Windows.Forms.Panel,,,,,"await CreateTable(shellVars, panel, logger);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,101,20,T:System.Windows.Forms.Panel,,,,,panel.Controls.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,101,20,T:System.Windows.Forms.Control.ControlCollection,,,,,panel.Controls.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,101,20,P:System.Windows.Forms.Control.Controls,,,,,panel.Controls.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,101,20,M:System.Windows.Forms.Control.ControlCollection.Clear,,,,,panel.Controls.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,EagleDiagnostics\EagleDiagnostics.csproj,File,EagleDiagnostics\WSSender.cs,95,16,T:System.Windows.Forms.RichTextBox,,,,,"logger.Text += xmlData + ""\r\n"";"
